source_osm,target_osm,street_name,capacity,u_lat,u_lon,v_lat,v_lon
42421728,42435337,Central Park West,1000,40.7980478,-73.9600437,40.7973764,-73.9605349
42421728,42421731,West 106th Street,1000,40.7980478,-73.9600437,40.7986542,-73.9614745
42421728,42432736,Central Park West,1000,40.7980478,-73.9600437,40.7987264,-73.9595472
42421731,42437916,Manhattan Avenue,200,40.7986542,-73.9614745,40.7979763,-73.96197
42421731,42432737,Manhattan Avenue,200,40.7986542,-73.9614745,40.7993297,-73.9609777
42421731,42421728,West 106th Street,1000,40.7986542,-73.9614745,40.7980478,-73.9600437
42421731,42421737,West 106th Street,1000,40.7986542,-73.9614745,40.7992437,-73.9628734
42421737,42421731,West 106th Street,1000,40.7992437,-73.9628734,40.7986542,-73.9614745
42421737,42437917,Columbus Avenue,1800,40.7992437,-73.9628734,40.7985681,-73.9633705
42421737,42421741,West 106th Street,1000,40.7992437,-73.9628734,40.8004295,-73.9656909
42421741,42432756,Amsterdam Avenue,1800,40.8004295,-73.9656909,40.8011081,-73.9651949
42421741,1061531654,West 106th Street,1000,40.8004295,-73.9656909,40.8013033,-73.9677649
42421741,42421737,West 106th Street,1000,40.8004295,-73.9656909,40.7992437,-73.9628734
42421745,1061531654,West 106th Street,1000,40.8013981,-73.9679955,40.8013033,-73.9677649
42421745,42421749,West 106th Street,1000,40.8013981,-73.9679955,40.8016452,-73.9685741
42421745,11803957852,Broadway,1800,40.8013981,-73.9679955,40.8005602,-73.9680927
42421749,42421751,West 106th Street,200,40.8016452,-73.9685741,40.8022679,-73.9700504
42421749,42421745,West 106th Street,1000,40.8016452,-73.9685741,40.8013981,-73.9679955
42421749,42431118,West End Avenue,600,40.8016452,-73.9685741,40.8009668,-73.9690527
42421751,42421749,West 106th Street,200,40.8022679,-73.9700504,40.8016452,-73.9685741
42421751,42432764,Riverside Drive,200,40.8022679,-73.9700504,40.802938,-73.96956
42421769,42443347,Columbus Avenue,1800,40.7826383,-73.9750067,40.7819606,-73.9754991
42421772,42421769,West 80th Street,200,40.783828,-73.9778254,40.7826383,-73.9750067
42421772,42442469,Amsterdam Avenue,1800,40.783828,-73.9778254,40.7844692,-73.9773536
42421775,11655721345,West 80th Street,200,40.7845691,-73.9795827,40.7844847,-73.9793825
42421775,42428653,Broadway,1800,40.7845691,-73.9795827,40.783893,-73.9800838
42421776,42421775,West 80th Street,200,40.7850352,-73.9806732,40.7845691,-73.9795827
42421776,42431024,West End Avenue,600,40.7850352,-73.9806732,40.7856725,-73.9802092
42421776,42431019,West End Avenue,600,40.7850352,-73.9806732,40.7843536,-73.9811697
42421778,42421776,West 80th Street,200,40.7855915,-73.9820041,40.7850352,-73.9806732
42421778,42422592,Riverside Drive,1000,40.7855915,-73.9820041,40.7849764,-73.9826519
42421778,42441587,Riverside Drive,1000,40.7855915,-73.9820041,40.7861933,-73.9814421
42421783,42443522,Nagle Avenue,1800,40.8593291,-73.9313239,40.860242,-73.92842
42421783,42427782,Bennett Avenue,200,40.8593291,-73.9313239,40.8581161,-73.932977
42421783,42429174,Broadway,1800,40.8593291,-73.9313239,40.860641,-73.930771
42421783,8904913030,Broadway,1800,40.8593291,-73.9313239,40.8590785,-73.9314426
42421785,42421786,Hillside Avenue,600,40.858744,-73.930122,40.859012,-73.927625
42421785,42443520,Bogardus Place,200,40.858744,-73.930122,40.859545,-73.927977
42421786,42421791,Hillside Avenue,600,40.859012,-73.927625,40.859944,-73.926786
42421791,4814440062,Hillside Avenue,600,40.859944,-73.926786,40.8613637,-73.9252612
42421791,42448930,Sickles Street,200,40.859944,-73.926786,40.860657,-73.9273
42421800,42435308,Central Park West,1000,40.7839869,-73.9703125,40.7833528,-73.9707756
42421800,42424851,Central Park West,1000,40.7839869,-73.9703125,40.784623,-73.9698495
42421803,42437300,Columbus Avenue,1800,40.7851818,-73.9731496,40.7845451,-73.9736127
42421803,42421800,West 84th Street,200,40.7851818,-73.9731496,40.7839869,-73.9703125
42421806,42421803,West 84th Street,200,40.7863627,-73.9759753,40.7851818,-73.9731496
42421806,42442475,Amsterdam Avenue,1800,40.7863627,-73.9759753,40.7870011,-73.9755093
42421809,11655721355,West 84th Street,200,40.7870876,-73.9776916,40.7870124,-73.9775145
42421809,42428663,Broadway,1800,40.7870876,-73.9776916,40.7864652,-73.9781723
42421810,42421809,West 84th Street,200,40.7875711,-73.9788225,40.7870876,-73.9776916
42421810,42431030,West End Avenue,600,40.7875711,-73.9788225,40.7869367,-73.979288
42421810,42431034,West End Avenue,600,40.7875711,-73.9788225,40.7882037,-73.9783631
42421820,42421810,West 84th Street,200,40.788486,-73.9810702,40.7875711,-73.9788225
42421820,42437312,Riverside Drive,1000,40.788486,-73.9810702,40.7876839,-73.9811521
42421820,42441569,Riverside Drive,1000,40.788486,-73.9810702,40.7892552,-73.9808538
42421828,42430942,East 10th Street,600,40.725334,-73.9762137,40.7248848,-73.9751696
42421828,42430938,East 10th Street,600,40.725334,-73.9762137,40.7258818,-73.9775411
42421852,561035342,La Salle Street,200,40.8126219,-73.9568234,40.8137352,-73.9595608
42421852,42442584,Amsterdam Avenue,1000,40.8126219,-73.9568234,40.8133809,-73.9562717
42421852,42438928,Amsterdam Avenue,1000,40.8126219,-73.9568234,40.8112717,-73.957805
42421857,42421865,La Salle Street,200,40.8138218,-73.9598,40.814184,-73.9606929
42421857,561035342,La Salle Street,200,40.8138218,-73.9598,40.8137352,-73.9595608
42421857,1506591534,Broadway,1800,40.8138218,-73.9598,40.8118836,-73.9612283
42421865,42421857,La Salle Street,200,40.814184,-73.9606929,40.8138218,-73.9598
42421865,42443181,Claremont Avenue,200,40.814184,-73.9606929,40.8155364,-73.9597119
42421865,1332860731,Claremont Avenue,200,40.814184,-73.9606929,40.8122569,-73.9621024
42421877,42421889,West 9th Street,200,40.7328696,-73.9959296,40.7341463,-73.9991816
42421877,42437949,5th Avenue,1000,40.7328696,-73.9959296,40.7322611,-73.9963683
42421889,42432191,Christopher Street,200,40.7341463,-73.9991816,40.7340784,-73.9996733
42421889,42430241,6th Avenue,1000,40.7341463,-73.9991816,40.7347874,-73.9987127
42421941,42421960,Water Street,1800,40.7042693,-74.0087265,40.7041084,-74.0089696
42421941,42453902,Water Street,1800,40.7042693,-74.0087265,40.7051798,-74.0074068
42421946,42421941,Old Slip,200,40.7038253,-74.0083431,40.7042693,-74.0087265
42421951,42444223,South Street,1800,40.7033264,-74.0077746,40.7037626,-74.0070517
42421951,42421965,South Street,1800,40.7033264,-74.0077746,40.7032048,-74.0079952
42421951,42421946,Old Slip,200,40.7033264,-74.0077746,40.7038253,-74.0083431
42421960,42427956,Hanover Square,200,40.7041084,-74.0089696,40.7045596,-74.0094849
42421960,42431898,Water Street,1800,40.7041084,-74.0089696,40.7029659,-74.0115133
42421960,42421965,Old Slip,200,40.7041084,-74.0089696,40.7032048,-74.0079952
42421960,42421941,Water Street,1800,40.7041084,-74.0089696,40.7042693,-74.0087265
42421965,4145794861,South Street,1800,40.7032048,-74.0079952,40.7022883,-74.0094947
42421969,5706568625,Central Park West,1000,40.7692956,-73.9810586,40.7699178,-73.9805837
42421972,1061531777,West 61st Street,200,40.7697925,-73.982236,40.7696966,-73.9820135
42421972,42428570,Broadway,1800,40.7697925,-73.982236,40.7689504,-73.9822001
42421974,42421972,West 61st Street,200,40.7704797,-73.9838597,40.7697925,-73.982236
42421974,1241742627,Columbus Avenue,1800,40.7704797,-73.9838597,40.7698546,-73.9843169
42421982,2974462027,West 61st Street,200,40.7716605,-73.986677,40.7712531,-73.9859388
42421982,7050687060,Amsterdam Avenue,1800,40.7716605,-73.986677,40.7722805,-73.9862242
42421985,42421982,West 61st Street,600,40.7728633,-73.9895402,40.7716605,-73.986677
42421985,3533937800,West 61st Street,200,40.7728633,-73.9895402,40.7733062,-73.9905614
42421985,42430981,West End Avenue,1000,40.7728633,-73.9895402,40.7734893,-73.9890814
42421985,2061592973,West End Avenue,1000,40.7728633,-73.9895402,40.7722404,-73.9899959
42421993,42421996,West 89th Street,200,40.787235,-73.9679404,40.7884325,-73.9707862
42421993,42431447,Central Park West,1000,40.787235,-73.9679404,40.7878716,-73.9674683
42421993,7106818627,Central Park West,1000,40.787235,-73.9679404,40.786605,-73.9683927
42421996,42422000,West 89th Street,200,40.7884325,-73.9707862,40.7896131,-73.9736025
42421996,42438043,Columbus Avenue,1800,40.7884325,-73.9707862,40.7877988,-73.9712361
42422000,1061531768,West 89th Street,200,40.7896131,-73.9736025,40.7901845,-73.9749558
42422000,42437052,Amsterdam Avenue,1800,40.7896131,-73.9736025,40.7902424,-73.9731431
42422006,42422016,West 89th Street,200,40.7902583,-73.9751294,40.7908218,-73.9764487
42422006,42428682,Broadway,1800,40.7902583,-73.9751294,40.7896363,-73.9755873
42422016,42422018,West 89th Street,200,40.7908218,-73.9764487,40.7917878,-73.978619
42422016,42431044,West End Avenue,600,40.7908218,-73.9764487,40.7901949,-73.9769096
42422016,42431057,West End Avenue,600,40.7908218,-73.9764487,40.7914429,-73.9759966
42422018,42438052,Riverside Drive,1000,40.7917878,-73.978619,40.7912444,-73.9794014
42422018,42437058,Riverside Drive,1000,40.7917878,-73.978619,40.792175,-73.9776753
42422026,42437401,South End Avenue,200,40.7115841,-74.0157844,40.7100903,-74.0163736
42422026,889298452,South End Avenue,200,40.7115841,-74.0157844,40.7118516,-74.0156855
42422026,246858433,Liberty Street,200,40.7115841,-74.0157844,40.7111162,-74.0146587
42422028,42453395,West Street,3500,40.7110047,-74.0143969,40.7136952,-74.0137098
42422028,246858433,Liberty Street,200,40.7110047,-74.0143969,40.7111162,-74.0146587
42422038,42438155,Church Street,1000,40.7096669,-74.0116583,40.7103692,-74.0112079
42422038,42422042,Liberty Street,200,40.7096669,-74.0116583,40.7091731,-74.0105706
42422042,42422038,Liberty Street,200,40.7091731,-74.0105706,40.7096669,-74.0116583
42422042,42422050,Liberty Street,200,40.7091731,-74.0105706,40.7086249,-74.0093797
42422042,42428374,Broadway,1000,40.7091731,-74.0105706,40.7088206,-74.0108604
42422050,42454795,Nassau Street,200,40.7086249,-74.0093797,40.7090594,-74.0088957
42422050,42422053,Liberty Street,200,40.7086249,-74.0093797,40.7077288,-74.0082757
42422053,6262915548,Liberty Street,200,40.7077288,-74.0082757,40.7072416,-74.007454
42422053,42448583,William Street,200,40.7077288,-74.0082757,40.7079949,-74.0080097
42422086,42422110,Unnamed Street,3500,40.8016439,-73.9333873,40.8021471,-73.9337706
42422086,3931524260,East 124th Street,200,40.8016439,-73.9333873,40.801884,-73.9339793
42422110,42422168,Unnamed Street,3500,40.8021471,-73.9337706,40.8021545,-73.9328935
42422168,371225132,Unnamed Street,3500,40.8021545,-73.9328935,40.800803,-73.9290592
42422258,42430589,11th Avenue,1000,40.7482041,-74.0074153,40.7488909,-74.0070027
42422270,278608420,Unnamed Street,3500,40.7062566,-74.0027542,40.7082374,-74.0001093
42422270,42451465,FDR Drive,3500,40.7062566,-74.0027542,40.7093658,-73.9935802
42422283,42433229,Pearl Street,1800,40.7094916,-74.001657,40.708846,-74.002503
42422283,278609934,Pearl Street,1800,40.7094916,-74.001657,40.7096039,-74.0015481
42422283,4158673495,Frankfort Street,1000,40.7094916,-74.001657,40.7105184,-74.0029673
42422283,5378284711,Dover Street,1000,40.7094916,-74.001657,40.7087864,-74.0008364
42422399,42458435,Henry Hudson Parkway,3500,40.7880027,-73.9827592,40.795685,-73.9767319
42422449,371225132,Unnamed Street,3500,40.8007075,-73.9311515,40.800803,-73.9290592
42422509,42457925,FDR Drive,1800,40.7381466,-73.9736517,40.7390235,-73.9730741
42422592,7912855687,West 79th Street,1000,40.7849764,-73.9826519,40.7850603,-73.9828455
42422592,42428072,Riverside Drive,1000,40.7849764,-73.9826519,40.7843551,-73.9832997
42422592,42421778,Riverside Drive,1000,40.7849764,-73.9826519,40.7855915,-73.9820041
42422592,42431019,West 79th Street,1000,40.7849764,-73.9826519,40.7843536,-73.9811697
42422899,42454010,1st Avenue,1800,40.7456883,-73.9721236,40.7462999,-73.9716752
42422899,42449689,East 37th Street,1000,40.7456883,-73.9721236,40.7463256,-73.9736516
42423020,42454495,East 36th Street,1000,40.7460796,-73.9749393,40.7457827,-73.974319
42423020,42434965,2nd Avenue,1800,40.7460796,-73.9749393,40.7454554,-73.9753989
42423020,11942111840,Unnamed Street,3500,40.7460796,-73.9749393,40.7460356,-73.9747018
42423039,42450820,FDR Drive,3500,40.7163982,-73.9757407,40.7155522,-73.976182
42423051,42454391,East Houston Street,1800,40.718847,-73.9748036,40.7189791,-73.9750822
42423051,370894980,Unnamed Street,3500,40.718847,-73.9748036,40.7212958,-73.9745541
42423070,7912855687,Unnamed Street,3500,40.7835314,-73.9853322,40.7850603,-73.9828455
42423070,42422399,Henry Hudson Parkway,3500,40.7835314,-73.9853322,40.7880027,-73.9827592
42423101,42446331,West 175th Street,200,40.8442481,-73.9337236,40.844846,-73.935181
42423101,42436806,Amsterdam Avenue,1000,40.8442481,-73.9337236,40.8449121,-73.933238
42423101,42442723,Amsterdam Avenue,1000,40.8442481,-73.9337236,40.843582,-73.9342105
42423116,595481001,Amsterdam Avenue,1000,40.8461578,-73.9323269,40.8465069,-73.9320716
42423116,42442728,Amsterdam Avenue,1000,40.8461578,-73.9323269,40.8455443,-73.9327756
42423170,42423203,Unnamed Street,3500,40.8026802,-73.9326159,40.802694,-73.9334099
42423170,42423189,Unnamed Street,3500,40.8026802,-73.9326159,40.8033683,-73.9329255
42423189,42434134,East 126th Street,200,40.8033683,-73.9329255,40.8034339,-73.9330811
42423189,42426135,Unnamed Street,3500,40.8033683,-73.9329255,40.8039382,-73.9323444
42423203,42422168,Unnamed Street,3500,40.802694,-73.9334099,40.8021545,-73.9328935
42423203,371239962,East 125th Street,1800,40.802694,-73.9334099,40.8018365,-73.9313894
42423203,42443116,East 125th Street,1800,40.802694,-73.9334099,40.8027638,-73.9335768
42423295,9906966855,FDR Drive,1800,40.7132542,-73.9775923,40.7130646,-73.9776047
42423295,42437786,Grand Street,1800,40.7132542,-73.9775923,40.7138456,-73.979532
42423296,370888100,FDR Drive,3500,40.7125226,-73.9777588,40.7109704,-73.9801685
42423307,370892861,FDR Drive,3500,40.71075,-73.9814926,40.7152339,-73.9761957
42423456,4602414021,Varick Street,1800,40.7237914,-74.006113,40.7237608,-74.0061172
42423456,42423514,Unnamed Street,3500,40.7237914,-74.006113,40.7244991,-74.0070265
42423549,42451712,Unnamed Street,3500,40.721087,-73.9747151,40.7200751,-73.9749559
42423549,42423039,FDR Drive,3500,40.721087,-73.9747151,40.7163982,-73.9757407
42423564,42423565,Queensboro Bridge Approach,3500,40.7589831,-73.9645095,40.7596426,-73.9640002
42423564,2711029280,East 57th Street,1800,40.7589831,-73.9645095,40.7583127,-73.9629223
42423564,42432861,East 57th Street,1800,40.7589831,-73.9645095,40.7593168,-73.9653081
42423565,42423564,Queensboro Bridge Approach,3500,40.7596426,-73.9640002,40.7589831,-73.9645095
42423565,42456041,East 58th Street,200,40.7596426,-73.9640002,40.7589866,-73.9624288
42423565,3785586748,Queensboro Bridge Approach,3500,40.7596426,-73.9640002,40.7600127,-73.9637529
42423579,1775201764,Unnamed Street,200,40.7595738,-73.960551,40.7608253,-73.9628962
42423579,1775176474,Ed Koch Queensboro Bridge Lower Level,3500,40.7595738,-73.960551,40.7606483,-73.9631118
42423674,4347550074,Central Park South,1000,40.766876,-73.979076,40.7675992,-73.980785
42423674,42430394,Central Park South,1000,40.766876,-73.979076,40.7656797,-73.976244
42423674,42440025,7th Avenue,1000,40.766876,-73.979076,40.7662134,-73.9795321
42423752,42456049,East 62nd Street,600,40.7620729,-73.9619899,40.7614886,-73.9605894
42423752,6744466013,Queensboro Bridge Exit,3500,40.7620729,-73.9619899,40.7627152,-73.961561
42423774,42426865,FDR Drive,3500,40.738339,-73.9738156,40.7374172,-73.974504
42423832,42423847,Unnamed Street,3500,40.7587817,-73.998505,40.7588687,-73.9992001
42423836,42446506,Galvin Avenue,1000,40.7593876,-73.9969538,40.758846,-73.9975781
42423836,9019680389,West 41st Street,200,40.7593876,-73.9969538,40.7601279,-73.9987232
42423847,3276524465,Lincoln Tunnel,3500,40.7588687,-73.9992001,40.7631084,-74.0095468
42423885,427804211,West 39th Street,200,40.7577433,-73.9968456,40.7583819,-73.9984041
42423885,42446504,10th Avenue,1800,40.7577433,-73.9968456,40.758346,-73.9964055
42424025,371209940,Unnamed Street,3500,40.7828748,-73.9437833,40.7844055,-73.9418662
42424025,4779073677,East 96th Street,1000,40.7828748,-73.9437833,40.7830347,-73.9440388
42424032,595245843,West 72nd Street,1000,40.780311,-73.9856862,40.7807084,-73.9869955
42424032,42431004,West 72nd Street,1000,40.780311,-73.9856862,40.7798127,-73.9844806
42424032,42432572,Riverside Drive,1000,40.780311,-73.9856862,40.7810707,-73.9853731
42424089,371037237,Unnamed Street,200,40.7606212,-73.9643559,40.7606981,-73.9639388
42424089,42442961,2nd Avenue,1800,40.7606212,-73.9643559,40.7599916,-73.9648028
42424089,13348916911,East 59th Street,200,40.7606212,-73.9643559,40.7600817,-73.9630612
42424117,42448278,East 116th Street,600,40.7944866,-73.9318124,40.7950638,-73.9331708
42424117,42424133,Unnamed Street,3500,40.7944866,-73.9318124,40.793757,-73.9322765
42424133,42427009,FDR Drive,3500,40.793757,-73.9322765,40.7904084,-73.9367296
42424142,42424145,Unnamed Street,3500,40.769641,-73.9484005,40.7687032,-73.9491341
42424142,4562863353,East 78th Street,200,40.769641,-73.9484005,40.7700936,-73.9494513
42424145,42438809,FDR Drive,3500,40.7687032,-73.9491341,40.766801,-73.9507038
42424225,42438859,West 77th Street,200,40.7794865,-73.9735934,40.7806719,-73.9764438
42424225,42435301,Central Park West,1000,40.7794865,-73.9735934,40.7788134,-73.9740803
42424225,42427915,Central Park West,1000,40.7794865,-73.9735934,40.7820388,-73.9717224
42424235,589927993,Harlem River Drive,1000,40.8171783,-73.9344659,40.8169324,-73.9343477
42424235,589927996,5th Avenue,1000,40.8171783,-73.9344659,40.8166513,-73.9348194
42424258,3788379684,Unnamed Street,3500,40.7217241,-74.0067668,40.7219758,-74.0081991
42424258,42424334,Holland Tunnel Rotary,3500,40.7217241,-74.0067668,40.7211998,-74.0079995
42424334,42424610,Unnamed Street,3500,40.7211998,-74.0079995,40.7206149,-74.0084726
42424334,42424347,Holland Tunnel Rotary,3500,40.7211998,-74.0079995,40.7209099,-74.0078146
42424347,4137021568,Unnamed Street,3500,40.7209099,-74.0078146,40.7204753,-74.006894
42424347,42424354,Holland Tunnel Rotary,3500,40.7209099,-74.0078146,40.7208183,-74.0075453
